Line,fkSta,staMil,Station,Longitude,Latitude,Show
西部幹線,3160,140.6,苗栗,120.8375,24.5625,0
西部幹線,3160,140.6,苗栗,120.825,24.5375,0
西部幹線,3160,140.6,苗栗,120.8125,24.55,0
西部幹線,3160,140.6,苗栗,120.825,24.55,0
西部幹線,3160,140.6,苗栗,120.8125,24.5875,0
西部幹線,3160,140.6,苗栗,120.8,24.5875,0
西部幹線,3160,140.6,苗栗,120.8375,24.55,0
西部幹線,3160,140.6,苗栗,120.8375,24.575,0
西部幹線,3160,140.6,苗栗,120.7875,24.5625,0
西部幹線,3160,140.6,苗栗,120.85,24.5625,0
西部幹線,3160,140.6,苗栗,120.8,24.575,0
西部幹線,3170,147.2,南勢,120.79154,24.52268,0
西部幹線,3170,147.2,南勢,120.7625,24.525,0
西部幹線,3170,147.2,南勢,120.775,24.55,0
西部幹線,3170,147.2,南勢,120.7875,24.525,0
西部幹線,3170,147.2,南勢,120.8,24.525,0
西部幹線,3170,147.2,南勢,120.8125,24.525,0
西部幹線,3170,147.2,南勢,120.8125,24.5125,0
西部幹線,3170,147.2,南勢,120.775,24.525,0
西部幹線,3170,147.2,南勢,120.8,24.5125,0
西部幹線,3170,147.2,南勢,120.8,24.55,0
西部幹線,3170,147.2,南勢,120.775,24.5125,0
西部幹線,3170,147.2,南勢,120.8125,24.5375,0
西部幹線,3170,147.2,南勢,120.8,24.5375,0
西部幹線,3170,147.2,南勢,120.7875,24.5375,0
西部幹線,3170,147.2,南勢,120.775,24.5375,0
西部幹線,3170,147.2,南勢,120.7625,24.5125,0
西部幹線,3170,147.2,南勢,120.7875,24.55,0
西部幹線,3170,147.2,南勢,120.7875,24.5125,0
西部幹線,3180,151.4,銅鑼,120.78616,24.48648,0
西部幹線,3180,151.4,銅鑼,120.775,24.5,0
西部幹線,3180,151.4,銅鑼,120.7625,24.5,0
西部幹線,3180,151.4,銅鑼,120.7875,24.5,0
西部幹線,3180,151.4,銅鑼,120.8125,24.4875,0
西部幹線,3180,151.4,銅鑼,120.775,24.4875,0
西部幹線,3180,151.4,銅鑼,120.7875,24.4875,0
西部幹線,3180,151.4,銅鑼,120.7625,24.4875,0
西部幹線,3180,151.4,銅鑼,120.8,24.475,0
西部幹線,3180,151.4,銅鑼,120.7875,24.475,0
西部幹線,3180,151.4,銅鑼,120.775,24.475,0
西部幹線,3180,151.4,銅鑼,120.7625,24.475,0
西部幹線,3180,151.4,銅鑼,120.8,24.45,0
西部幹線,3180,151.4,銅鑼,120.7625,24.4625,0
西部幹線,3180,151.4,銅鑼,120.8,24.4625,0
西部幹線,3180,151.4,銅鑼,120.8,24.4875,0
西部幹線,3180,151.4,銅鑼,120.8,24.5,0
西部幹線,3180,151.4,銅鑼,120.775,24.4625,0
西部幹線,3180,151.4,銅鑼,120.8125,24.5,0
西部幹線,3180,151.4,銅鑼,120.7875,24.4625,0
西部幹線,3190,158.8,三義,120.77393,24.42066,0
西部幹線,3190,158.8,三義,120.8,24.425,0
西部幹線,3190,158.8,三義,120.8,24.4,0
西部幹線,3190,158.8,三義,120.7875,24.4375,0
西部幹線,3190,158.8,三義,120.775,24.4375,0
西部幹線,3190,158.8,三義,120.7625,24.4375,0
西部幹線,3190,158.8,三義,120.7875,24.45,0
西部幹線,3190,158.8,三義,120.775,24.45,0
西部幹線,3190,158.8,三義,120.7625,24.45,0
西部幹線,3190,158.8,三義,120.75,24.45,0
西部幹線,3190,158.8,三義,120.7625,24.4125,0
西部幹線,3190,158.8,三義,120.775,24.4125,0
西部幹線,3190,158.8,三義,120.75,24.4375,0
西部幹線,3190,158.8,三義,120.7875,24.4125,0
西部幹線,3190,158.8,三義,120.8,24.4125,0
西部幹線,3190,158.8,三義,120.7625,24.425,0
西部幹線,3190,158.8,三義,120.775,24.425,0
西部幹線,3190,158.8,三義,120.7875,24.425,0
西部幹線,3190,158.8,三義,120.75,24.4125,0
西部幹線,3190,158.8,三義,120.75,24.425,0
西部幹線,3190,158.8,三義,120.8,24.4375,0
西部幹線,3190,158.8,三義,120.8,24.3875,0
西部幹線,3190,158.8,三義,120.775,24.375,0
西部幹線,3190,158.8,三義,120.7875,24.375,0
西部幹線,3190,158.8,三義,120.75,24.3875,0
西部幹線,3190,158.8,三義,120.775,24.4,0
西部幹線,3190,158.8,三義,120.7625,24.4,0
西部幹線,3190,158.8,三義,120.75,24.4,0
西部幹線,3190,158.8,三義,120.7875,24.4,0
西部幹線,3190,158.8,三義,120.7625,24.3875,0
西部幹線,3190,158.8,三義,120.7625,24.375,0
西部幹線,3190,158.8,三義,120.7875,24.3875,0
西部幹線,3190,158.8,三義,120.775,24.3875,0
西部幹線,3210,169.7,泰安,120.74181,24.33146,0
西部幹線,3210,169.7,泰安,120.7375,24.375,0
西部幹線,3210,169.7,泰安,120.7625,24.3375,0
西部幹線,3210,169.7,泰安,120.725,24.35,0
西部幹線,3210,169.7,泰安,120.7375,24.35,0
西部幹線,3210,169.7,泰安,120.75,24.35,0
西部幹線,3210,169.7,泰安,120.7625,24.35,0
西部幹線,3210,169.7,泰安,120.775,24.35,0
西部幹線,3210,169.7,泰安,120.725,24.3625,0
西部幹線,3210,169.7,泰安,120.7375,24.3625,0
西部幹線,3210,169.7,泰安,120.75,24.3625,0
西部幹線,3210,169.7,泰安,120.7375,24.3375,0
西部幹線,3210,169.7,泰安,120.725,24.3375,0
西部幹線,3210,169.7,泰安,120.75,24.3375,0
西部幹線,3210,169.7,泰安,120.75,24.325,0
西部幹線,3210,169.7,泰安,120.7375,24.325,0
西部幹線,3210,169.7,泰安,120.7625,24.3125,0
西部幹線,3210,169.7,泰安,120.775,24.3625,0
西部幹線,3210,169.7,泰安,120.7625,24.3625,0
西部幹線,3210,169.7,泰安,120.7625,24.325,0
西部幹線,3210,169.7,泰安,120.75,24.375,0
西部幹線,3220,172.3,后里,120.73288,24.30933,0
西部幹線,3220,172.3,后里,120.7125,24.2875,0
西部幹線,3220,172.3,后里,120.725,24.2875,0
西部幹線,3220,172.3,后里,120.7375,24.2875,0
西部幹線,3220,172.3,后里,120.75,24.2875,0
西部幹線,3220,172.3,后里,120.7125,24.3,0
西部幹線,3220,172.3,后里,120.725,24.3,0
西部幹線,3220,172.3,后里,120.7375,24.3,0
西部幹線,3220,172.3,后里,120.7125,24.3125,0
西部幹線,3220,172.3,后里,120.75,24.3,0
西部幹線,3220,172.3,后里,120.7375,24.3125,0
西部幹線,3220,172.3,后里,120.725,24.325,0
西部幹線,3220,172.3,后里,120.7125,24.325,0
西部幹線,3220,172.3,后里,120.725,24.3125,0
西部幹線,3220,172.3,后里,120.75,24.3125,0
西部幹線,3230,179.1,豐原,120.72351,24.25431,0
西部幹線,3230,179.1,豐原,120.7375,24.2375,0
西部幹線,3230,179.1,豐原,120.75,24.275,0
西部幹線,3230,179.1,豐原,120.7625,24.275,0
西部幹線,3230,179.1,豐原,120.7125,24.25,0
西部幹線,3230,179.1,豐原,120.7375,24.25,0
西部幹線,3230,179.1,豐原,120.75,24.25,0
西部幹線,3230,179.1,豐原,120.7,24.2625,0
西部幹線,3230,179.1,豐原,120.7125,24.2625,0
西部幹線,3230,179.1,豐原,120.725,24.25,0
西部幹線,3230,179.1,豐原,120.7375,24.2625,0
西部幹線,3230,179.1,豐原,120.75,24.2625,0
西部幹線,3230,179.1,豐原,120.7625,24.2625,0
西部幹線,3230,179.1,豐原,120.7125,24.275,0
西部幹線,3230,179.1,豐原,120.725,24.275,0
西部幹線,3230,179.1,豐原,120.725,24.2625,0
西部幹線,3230,179.1,豐原,120.7375,24.275,0
西部幹線,3240,181.6,栗林,120.71069,24.23481,0
西部幹線,3240,181.6,栗林,120.7125,24.2375,0
西部幹線,3240,181.6,栗林,120.7125,24.225,0
西部幹線,3240,181.6,栗林,120.725,24.225,0
西部幹線,3240,181.6,栗林,120.6875,24.2375,0
西部幹線,3240,181.6,栗林,120.7,24.25,0
西部幹線,3240,181.6,栗林,120.725,24.2375,0
西部幹線,3240,181.6,栗林,120.7,24.2375,0
西部幹線,3250,184.1,潭子,120.70584,24.21255,0
西部幹線,3250,184.1,潭子,120.725,24.2125,0
西部幹線,3250,184.1,潭子,120.7,24.225,0
西部幹線,3250,184.1,潭子,120.6875,24.2125,0
西部幹線,3250,184.1,潭子,120.7,24.2125,0
西部幹線,3250,184.1,潭子,120.7125,24.2125,0
西部幹線,3250,184.1,潭子,120.6875,24.225,0
西部幹線,3260,186,頭家厝,120.70398,24.19572,0
西部幹線,3260,186,頭家厝,120.725,24.1875,0
西部幹線,3260,186,頭家厝,120.7125,24.1875,0
西部幹線,3260,186,頭家厝,120.6875,24.2,0
西部幹線,3260,186,頭家厝,120.7125,24.2,0
西部幹線,3260,186,頭家厝,120.725,24.2,0
西部幹線,3260,186,頭家厝,120.7,24.2,0
西部幹線,3270,187.7,松竹,120.70197,24.18045,0
西部幹線,3270,187.7,松竹,120.6875,24.1875,0
西部幹線,3270,187.7,松竹,120.7,24.1875,0
西部幹線,3270,187.7,松竹,120.725,24.175,0
西部幹線,3270,187.7,松竹,120.7125,24.175,0
西部幹線,3270,187.7,松竹,120.7,24.175,0
西部幹線,3270,187.7,松竹,120.6875,24.175,0
西部幹線,3280,189.2,太原,120.69988,24.16449,0
西部幹線,3280,189.2,太原,120.675,24.1625,0
西部幹線,3280,189.2,太原,120.725,24.1625,0
西部幹線,3280,189.2,太原,120.7125,24.1625,0
西部幹線,3280,189.2,太原,120.7,24.1625,0
西部幹線,3280,189.2,太原,120.675,24.175,0
西部幹線,3280,189.2,太原,120.6875,24.1625,0
西部幹線,3290,191.2,精武,120.69777,24.14928,0
西部幹線,3290,191.2,精武,120.7,24.1375,0
西部幹線,3290,191.2,精武,120.7125,24.1375,0
西部幹線,3290,191.2,精武,120.725,24.15,0
西部幹線,3290,191.2,精武,120.7125,24.15,0
西部幹線,3290,191.2,精武,120.6875,24.15,0
西部幹線,3290,191.2,精武,120.7,24.15,0
西部幹線,3290,191.2,精武,120.7125,24.125,0
西部幹線,3300,193.3,臺中,120.68691,24.13747,1
西部幹線,3300,193.3,臺中,120.675,24.1375,0
西部幹線,3300,193.3,臺中,120.675,24.15,0
西部幹線,3300,193.3,臺中,120.6875,24.1375,0
西部幹線,3300,193.3,臺中,120.6875,24.1125,0
西部幹線,3300,193.3,臺中,120.6875,24.125,0
西部幹線,3300,193.3,臺中,120.7,24.125,0
西部幹線,3310,195.3,五權,120.66657,24.12892,0
西部幹線,3310,195.3,五權,120.6625,24.15,0
西部幹線,3310,195.3,五權,120.6625,24.1375,0
西部幹線,3310,195.3,五權,120.675,24.125,0
西部幹線,3310,195.3,五權,120.675,24.1125,0
西部幹線,3310,195.3,五權,120.6625,24.125,0
西部幹線,3320,197.5,大慶,120.64795,24.11911,0
西部幹線,3320,197.5,大慶,120.6375,24.1125,0
西部幹線,3320,197.5,大慶,120.6375,24.125,0
西部幹線,3320,197.5,大慶,120.65,24.125,0
西部幹線,3320,197.5,大慶,120.6375,24.1375,0
西部幹線,3320,197.5,大慶,120.65,24.1,0
西部幹線,3320,197.5,大慶,120.65,24.1375,0
西部幹線,3320,197.5,大慶,120.65,24.1125,0
西部幹線,3320,197.5,大慶,120.6625,24.1,0
西部幹線,3320,197.5,大慶,120.6625,24.1125,0
西部幹線,3330,200.5,烏日,120.62244,24.10867,0
西部幹線,3330,200.5,烏日,120.6375,24.1,0
西部幹線,3330,200.5,烏日,120.625,24.1125,0
西部幹線,3330,200.5,烏日,120.625,24.0875,0
西部幹線,3330,200.5,烏日,120.6375,24.0875,0
西部幹線,3330,200.5,烏日,120.625,24.125,0
西部幹線,3330,200.5,烏日,120.625,24.1,0
西部幹線,3340,201.3,新烏日,120.61421,24.10937,0
西部幹線,3340,201.3,新烏日,120.6,24.1,0
西部幹線,3340,201.3,新烏日,120.6125,24.1,0
西部幹線,3340,201.3,新烏日,120.6125,24.1125,0
西部幹線,3340,201.3,新烏日,120.6125,24.125,0
西部幹線,3340,201.3,新烏日,120.6125,24.0875,0
西部幹線,3340,201.3,新烏日,120.6,24.0875,0
西部幹線,3340,201.3,新烏日,120.6,24.1,0
西部幹線,3340,201.3,新烏日,120.6125,24.1,0
西部幹線,3340,201.3,新烏日,120.6125,24.125,0
西部幹線,3340,201.3,新烏日,120.6125,24.1125,0
西部幹線,3350,203.8,成功,120.59021,24.11424,0
西部幹線,3350,203.8,成功,120.5875,24.1125,0
西部幹線,3350,203.8,成功,120.5875,24.125,0
西部幹線,3350,203.8,成功,120.575,24.1,0
西部幹線,3350,203.8,成功,120.6,24.1375,0
西部幹線,3350,203.8,成功,120.5875,24.1375,0
西部幹線,3350,203.8,成功,120.6,24.125,0
西部幹線,3350,203.8,成功,120.575,24.0875,0
西部幹線,3350,203.8,成功,120.5875,24.0875,0
西部幹線,3350,203.8,成功,120.6,24.1375,0
西部幹線,3350,203.8,成功,120.5875,24.125,0
西部幹線,3350,203.8,成功,120.5875,24.1125,0
西部幹線,3350,203.8,成功,120.575,24.1,0
西部幹線,3350,203.8,成功,120.5875,24.1,0
西部幹線,3350,203.8,成功,120.6,24.1125,0
西部幹線,3350,203.8,成功,120.5875,24.1375,0
西部幹線,3350,203.8,成功,120.5875,24.1375,0
西部幹線,3350,203.8,成功,120.6,24.1125,0
西部幹線,3350,203.8,成功,120.5875,24.1125,0
西部幹線,3350,203.8,成功,120.5875,24.1,0
西部幹線,3350,203.8,成功,120.575,24.1,0
西部幹線,3350,203.8,成功,120.6,24.125,0
西部幹線,3350,203.8,成功,120.5875,24.125,0
西部幹線,3360,210.9,彰化,120.53854,24.08177,1
西部幹線,3360,210.9,彰化,120.55,24.075,0
西部幹線,3360,210.9,彰化,120.5625,24.075,0
西部幹線,3360,210.9,彰化,120.575,24.075,0
西部幹線,3360,210.9,彰化,120.5375,24.0875,0
西部幹線,3360,210.9,彰化,120.5375,24.1125,0
西部幹線,3360,210.9,彰化,120.55,24.0875,0
西部幹線,3360,210.9,彰化,120.5625,24.0875,0
西部幹線,3360,210.9,彰化,120.5375,24.1,0
西部幹線,3360,210.9,彰化,120.55,24.1,0
西部幹線,3360,210.9,彰化,120.55,24.1,0
西部幹線,3360,210.9,彰化,120.5375,24.0875,0
西部幹線,3360,210.9,彰化,120.55,24.0875,0
西部幹線,3370,217.5,花壇,120.53833,24.08173,0
西部幹線,3370,217.5,花壇,120.525,24.075,0
西部幹線,3370,217.5,花壇,120.525,24.1,0
西部幹線,3370,217.5,花壇,120.525,24.0875,0
西部幹線,3370,217.5,花壇,120.5375,24.075,0
西部幹線,3370,217.5,花壇,120.5375,24.075,0
西部幹線,3370,217.5,花壇,120.525,24.075,0
西部幹線,3370,217.5,花壇,120.5375,24.0625,0
西部幹線,3370,217.5,花壇,120.525,24.0625,0
西部幹線,3370,217.5,花壇,120.5375,24.05,0
西部幹線,3370,217.5,花壇,120.525,24.05,0
西部幹線,3370,217.5,花壇,120.5375,24.0375,0
西部幹線,3370,217.5,花壇,120.525,24.0375,0
西部幹線,3380,222.1,大村,120.56068,23.99003,0
西部幹線,3380,222.1,大村,120.5625,24.0,0
西部幹線,3380,222.1,大村,120.55,23.9875,0
西部幹線,3380,222.1,大村,120.55,24.025,0
西部幹線,3380,222.1,大村,120.5625,23.975,0
西部幹線,3380,222.1,大村,120.5375,24.0125,0
西部幹線,3380,222.1,大村,120.55,24.0,0
西部幹線,3380,222.1,大村,120.55,24.0125,0
西部幹線,3380,222.1,大村,120.525,24.025,0
西部幹線,3380,222.1,大村,120.5375,24.025,0
西部幹線,3380,222.1,大村,120.575,23.9875,0
西部幹線,3380,222.1,大村,120.5625,23.9875,0
西部幹線,3390,225.6,員林,120.56982,23.95932,0
西部幹線,3390,225.6,員林,120.575,23.975,0
西部幹線,3390,225.6,員林,120.575,23.9625,0
西部幹線,3390,225.6,員林,120.5625,23.9625,0
西部幹線,3390,225.6,員林,120.575,23.95,0
西部幹線,3390,225.6,員林,120.5625,23.95,0
西部幹線,3400,229.1,永靖,120.57167,23.92817,0
西部幹線,3400,229.1,永靖,120.575,23.9375,0
西部幹線,3400,229.1,永靖,120.5625,23.9375,0
西部幹線,3400,229.1,永靖,120.575,23.925,0
西部幹線,3400,229.1,永靖,120.5625,23.925,0
西部幹線,3400,229.1,永靖,120.575,23.9125,0
西部幹線,3410,232.8,社頭,120.58082,23.89571,0
西部幹線,3410,232.8,社頭,120.575,23.9,0
西部幹線,3410,232.8,社頭,120.5875,23.9125,0
西部幹線,3410,232.8,社頭,120.5875,23.9,0
西部幹線,3410,232.8,社頭,120.5875,23.8875,0
西部幹線,3410,232.8,社頭,120.575,23.8875,0
西部幹線,3410,232.8,社頭,120.575,23.875,0
西部幹線,3420,237.1,田中,120.59121,23.85827,0
西部幹線,3420,237.1,田中,120.5875,23.8375,0
西部幹線,3420,237.1,田中,120.5875,23.875,0
西部幹線,3420,237.1,田中,120.6,23.8625,0
西部幹線,3420,237.1,田中,120.5875,23.8625,0
西部幹線,3420,237.1,田中,120.6,23.85,0
西部幹線,3420,237.1,田中,120.5875,23.85,0
西部幹線,3420,237.1,田中,120.6,23.8375,0
西部幹線,3430,242.9,二水,120.61805,23.81321,1
西部幹線,3430,242.9,二水,120.625,23.825,0
西部幹線,3430,242.9,二水,120.625,23.8125,0
西部幹線,3430,242.9,二水,120.6,23.8125,0
西部幹線,3430,242.9,二水,120.625,23.8375,0
西部幹線,3430,242.9,二水,120.6125,23.7875,0
西部幹線,3430,242.9,二水,120.6125,23.8375,0
西部幹線,3430,242.9,二水,120.625,23.8,0
西部幹線,3430,242.9,二水,120.6125,23.8375,0
西部幹線,3430,242.9,二水,120.6125,23.825,0
西部幹線,3430,242.9,二水,120.6,23.8,0
西部幹線,3430,242.9,二水,120.6,23.825,0
西部幹線,3430,242.9,二水,120.625,23.8,0
西部幹線,3430,242.9,二水,120.6,23.8125,0
西部幹線,3430,242.9,二水,120.6125,23.8125,0
西部幹線,3430,242.9,二水,120.6375,23.825,0
西部幹線,3430,242.9,二水,120.625,23.8125,0
西部幹線,3430,242.9,二水,120.6,23.825,0
西部幹線,3430,242.9,二水,120.6125,23.825,0
西部幹線,3430,242.9,二水,120.6125,23.8,0
西部幹線,3430,242.9,二水,120.6125,23.8125,0
西部幹線,3450,251,林內,120.61499,23.75967,0
西部幹線,3450,251,林內,120.6,23.7625,0
西部幹線,3450,251,林內,120.6375,23.7625,0
西部幹線,3450,251,林內,120.6,23.75,0
西部幹線,3450,251,林內,120.6125,23.75,0
西部幹線,3450,251,林內,120.625,23.775,0
西部幹線,3450,251,林內,120.6125,23.7625,0
西部幹線,3450,251,林內,120.625,23.7625,0
西部幹線,3460,255.8,石榴,120.57998,23.73167,0
西部幹線,3460,255.8,石榴,120.575,23.7125,0
西部幹線,3460,255.8,石榴,120.5625,23.725,0
西部幹線,3460,255.8,石榴,120.575,23.725,0
西部幹線,3460,255.8,石榴,120.5875,23.725,0
西部幹線,3460,255.8,石榴,120.5875,23.7375,0
西部幹線,3460,255.8,石榴,120.6,23.7375,0
西部幹線,3460,255.8,石榴,120.575,23.7375,0
西部幹線,3460,255.8,石榴,120.5875,23.75,0
西部幹線,3470,260.6,斗六,120.54117,23.71157,1
西部幹線,3470,260.6,斗六,120.55,23.725,0
西部幹線,3470,260.6,斗六,120.5625,23.7125,0
西部幹線,3470,260.6,斗六,120.55,23.7125,0
西部幹線,3470,260.6,斗六,120.5125,23.7,0
西部幹線,3470,260.6,斗六,120.525,23.7125,0
西部幹線,3470,260.6,斗六,120.525,23.6875,0
西部幹線,3470,260.6,斗六,120.5375,23.7,0
西部幹線,3470,260.6,斗六,120.525,23.7,0
西部幹線,3470,260.6,斗六,120.5375,23.7125,0
西部幹線,3480,268.2,斗南,120.48072,23.67269,0
西部幹線,3480,268.2,斗南,120.475,23.675,0
西部幹線,3480,268.2,斗南,120.4625,23.6625,0
西部幹線,3480,268.2,斗南,120.475,23.6625,0
西部幹線,3480,268.2,斗南,120.4875,23.6625,0
西部幹線,3480,268.2,斗南,120.4875,23.675,0
西部幹線,3480,268.2,斗南,120.5,23.675,0
西部幹線,3480,268.2,斗南,120.4875,23.6875,0
西部幹線,3480,268.2,斗南,120.5,23.6875,0
西部幹線,3480,268.2,斗南,120.5,23.7,0
西部幹線,3480,268.2,斗南,120.5125,23.6875,0
西部幹線,3490,272.1,石龜,120.47106,23.63951,0
西部幹線,3490,272.1,石龜,120.475,23.65,0
西部幹線,3490,272.1,石龜,120.4625,23.65,0
西部幹線,3490,272.1,石龜,120.475,23.6375,0
西部幹線,3490,272.1,石龜,120.4625,23.6375,0
西部幹線,3490,272.1,石龜,120.475,23.625,0
西部幹線,3490,272.1,石龜,120.4625,23.625,0
西部幹線,4050,276.7,大林,120.45585,23.60112,0
西部幹線,4050,276.7,大林,120.4625,23.6125,0
西部幹線,4050,276.7,大林,120.45,23.6125,0
西部幹線,4050,276.7,大林,120.4625,23.6,0
西部幹線,4050,276.7,大林,120.45,23.6,0
西部幹線,4050,276.7,大林,120.4375,23.6,0
西部幹線,4050,276.7,大林,120.45,23.575,0
西部幹線,4050,276.7,大林,120.4375,23.5875,0
西部幹線,4050,276.7,大林,120.45,23.5875,0
西部幹線,4050,276.7,大林,120.475,23.6125,0
西部幹線,4060,282.5,民雄,120.43136,23.55502,0
西部幹線,4060,282.5,民雄,120.4375,23.5625,0
西部幹線,4060,282.5,民雄,120.425,23.5625,0
西部幹線,4060,282.5,民雄,120.425,23.525,0
西部幹線,4060,282.5,民雄,120.4375,23.55,0
西部幹線,4060,282.5,民雄,120.425,23.55,0
西部幹線,4060,282.5,民雄,120.4375,23.5375,0
西部幹線,4060,282.5,民雄,120.425,23.5375,0
西部幹線,4060,282.5,民雄,120.425,23.575,0
西部幹線,4060,282.5,民雄,120.4375,23.575,0
西部幹線,4070,289.2,嘉北,120.44852,23.49985,0
西部幹線,4070,289.2,嘉北,120.4375,23.525,0
西部幹線,4070,289.2,嘉北,120.4375,23.5125,0
西部幹線,4070,289.2,嘉北,120.4625,23.4875,0
西部幹線,4070,289.2,嘉北,120.45,23.525,0
西部幹線,4070,289.2,嘉北,120.45,23.5,0
西部幹線,4070,289.2,嘉北,120.4375,23.5,0
西部幹線,4070,289.2,嘉北,120.45,23.5125,0
西部幹線,4080,291.8,嘉義,120.44124,23.47902,1
西部幹線,4080,291.8,嘉義,120.45,23.4875,0
西部幹線,4080,291.8,嘉義,120.4375,23.4875,0
西部幹線,4080,291.8,嘉義,120.4375,23.4625,0
西部幹線,4080,291.8,嘉義,120.45,23.475,0
西部幹線,4080,291.8,嘉義,120.4375,23.475,0
西部幹線,4080,291.8,嘉義,120.425,23.4625,0
西部幹線,4080,291.8,嘉義,120.425,23.475,0
西部幹線,4090,298.4,水上,120.39961,23.43389,0
西部幹線,4090,298.4,水上,120.3875,23.4375,0
西部幹線,4090,298.4,水上,120.4125,23.4625,0
西部幹線,4090,298.4,水上,120.425,23.45,0
西部幹線,4090,298.4,水上,120.4125,23.45,0
西部幹線,4090,298.4,水上,120.4,23.45,0
西部幹線,4090,298.4,水上,120.4125,23.4375,0
西部幹線,4090,298.4,水上,120.4,23.4375,0
西部幹線,4090,298.4,水上,120.4,23.425,0
西部幹線,4100,301,南靖,120.38647,23.41346,0
西部幹線,4100,301,南靖,120.3875,23.3875,0
西部幹線,4100,301,南靖,120.3875,23.425,0
西部幹線,4100,301,南靖,120.375,23.4,0
西部幹線,4100,301,南靖,120.3875,23.4,0
西部幹線,4100,301,南靖,120.4,23.4125,0
西部幹線,4100,301,南靖,120.3875,23.4125,0
西部幹線,4100,301,南靖,120.375,23.4125,0
西部幹線,4110,307,後壁,120.36058,23.36626,0
西部幹線,4110,307,後壁,120.375,23.3875,0
西部幹線,4110,307,後壁,120.35,23.3375,0
西部幹線,4110,307,後壁,120.375,23.375,0
西部幹線,4110,307,後壁,120.3625,23.375,0
西部幹線,4110,307,後壁,120.3625,23.3625,0
西部幹線,4110,307,後壁,120.35,23.3625,0
西部幹線,4110,307,後壁,120.3625,23.35,0
西部幹線,4110,307,後壁,120.35,23.35,0
西部幹線,4110,307,後壁,120.3375,23.35,0
西部幹線,4110,307,後壁,120.3625,23.3875,0
西部幹線,4120,314.7,新營,120.32307,23.30673,0
西部幹線,4120,314.7,新營,120.35,23.325,0
西部幹線,4120,314.7,新營,120.3125,23.3,0
西部幹線,4120,314.7,新營,120.325,23.3,0
西部幹線,4120,314.7,新營,120.3125,23.3125,0
西部幹線,4120,314.7,新營,120.325,23.3125,0
西部幹線,4120,314.7,新營,120.3375,23.3125,0
西部幹線,4120,314.7,新營,120.325,23.325,0
西部幹線,4120,314.7,新營,120.3375,23.325,0
西部幹線,4120,314.7,新營,120.3375,23.3375,0
西部幹線,4130,318,柳營,120.32252,23.27762,0
西部幹線,4130,318,柳營,120.325,23.2625,0
西部幹線,4130,318,柳營,120.3125,23.275,0
西部幹線,4130,318,柳營,120.325,23.275,0
西部幹線,4130,318,柳營,120.3125,23.2875,0
西部幹線,4130,318,柳營,120.3125,23.2625,0
西部幹線,4130,318,柳營,120.325,23.2875,0
西部幹線,4140,321.9,林鳳營,120.32107,23.24259,0
西部幹線,4140,321.9,林鳳營,120.3125,23.25,0
西部幹線,4140,321.9,林鳳營,120.325,23.2375,0
西部幹線,4140,321.9,林鳳營,120.3125,23.2375,0
西部幹線,4140,321.9,林鳳營,120.325,23.225,0
西部幹線,4140,321.9,林鳳營,120.3125,23.225,0
西部幹線,4140,321.9,林鳳營,120.325,23.25,0
西部幹線,4150,327.4,隆田,120.31917,23.19271,0
西部幹線,4150,327.4,隆田,120.3125,23.1875,0
西部幹線,4150,327.4,隆田,120.325,23.1875,0
西部幹線,4150,327.4,隆田,120.325,23.2,0
西部幹線,4150,327.4,隆田,120.3125,23.2,0
西部幹線,4150,327.4,隆田,120.3125,23.2125,0
西部幹線,4150,327.4,隆田,120.325,23.2125,0
西部幹線,4160,329.6,拔林,120.32117,23.17287,0
西部幹線,4160,329.6,拔林,120.3125,23.1625,0
西部幹線,4160,329.6,拔林,120.325,23.1625,0
西部幹線,4160,329.6,拔林,120.325,23.15,0
西部幹線,4160,329.6,拔林,120.3125,23.175,0
西部幹線,4160,329.6,拔林,120.325,23.175,0
西部幹線,4170,334.2,善化,120.30653,23.13333,0
西部幹線,4170,334.2,善化,120.3,23.1375,0
西部幹線,4170,334.2,善化,120.3125,23.125,0
西部幹線,4170,334.2,善化,120.3125,23.1375,0
西部幹線,4170,334.2,善化,120.3,23.125,0
西部幹線,4170,334.2,善化,120.3,23.15,0
西部幹線,4170,334.2,善化,120.3125,23.15,0
西部幹線,4180,337.1,南科,120.30175,23.10714,0
西部幹線,4180,337.1,南科,120.2875,23.1,0
西部幹線,4180,337.1,南科,120.3,23.1,0
西部幹線,4180,337.1,南科,120.3,23.0875,0
西部幹線,4180,337.1,南科,120.3,23.1125,0
西部幹線,4180,337.1,南科,120.3125,23.1,0
西部幹線,4180,337.1,南科,120.3125,23.1125,0
西部幹線,4190,341.8,新市,120.29004,23.06816,0
西部幹線,4190,341.8,新市,120.2875,23.075,0
西部幹線,4190,341.8,新市,120.3,23.075,0
西部幹線,4190,341.8,新市,120.2875,23.0875,0
西部幹線,4190,341.8,新市,120.3,23.0625,0
西部幹線,4190,341.8,新市,120.2875,23.05,0
西部幹線,4190,341.8,新市,120.275,23.05,0
西部幹線,4190,341.8,新市,120.2875,23.0625,0
西部幹線,4190,341.8,新市,120.275,23.0625,0
西部幹線,4200,346.8,永康,120.25347,23.03825,0
西部幹線,4200,346.8,永康,120.2625,23.05,0
西部幹線,4200,346.8,永康,120.25,23.025,0
西部幹線,4200,346.8,永康,120.2375,23.0375,0
西部幹線,4200,346.8,永康,120.25,23.05,0
